SEC13	10321050	GOLPH3L	150661928
MLLT6	38705741	PNMT	39669629
L3MBTL4	6237964	TRDMT1	17174660
CDK12	39463117	PLXDC1	39087702
IMPA2	12014373	THEM7P	32230361
MYO5B	50194767	DCC	52752054
KLHL5	39115330	TMEM156	38971137
TBC1D15	71918548	CPSF6	69269512
LGR5	71504685	PTPRR	70892977
KCNMB4	70434292	PTPRR	70754380
GPX4	1106459	MIDN	1256995
CSNK1D	82245976	DUS1L	82065069
ZC3H7A	11774236	CD99	2714422
NIPBL	36877178	MRPS30	44811009
CPSF6	69262562	EXOC3	464290
ZNF316	6644593	MAD1L1	1816228
TYMS	662320	GNAS	58895612
SRP68	76046038	CDK3	76005298
MARK2	63839560	C11orf84	63817805
TAB2	149397764	PPP1R14C	150214744
ZNF665	53182884	NLRP12	53796029
PTPN6	6952177	LRRC23	6905585
DLG3	70454316	MED12	71127893
R3HDM4	913087	TMEM259	1014473
ADORA2B	15945583	PIGL	16299888
ZNF485	43609350	TMX4	7977624
GALNT1	35663802	DSCAS	31150799
NEURL3	96505259	FAM178B	96878493
ITSN1	33642713	CRYZL1	33624760
PALLD	168832171	TMEM53	44660295
FBXO17	38975586	OSBPL6	178394313
SAMD4B	39357089	FBXO27	39032253
RALA	39623825	CAMK2B	44220901
CDK13	40002031	DDX56	44570128
SMIM7	16659395	CACNA1A	13255259
CBX3	26211756	CDK14	91207165
COG5	107548111	FOXP1	71493555
PLEKHF1	29665505	FBL	39834813
ESYT2	158743529	NBPF15	144440295
DCAF8	160261285	FCRLA	161713085
MAN1A1	119301988	IFNGR2	33478798
PPM1H	62933923	DNAJC15	43065686
B4GALT5	49640478	MUC22	31032196
NRIP1	15014344	DECR1	90042728
PPP1R12A	79820774	LIN7A	80889369
GAB2	78364016	CHKA	68054047
PPFIA1	70376600	MS4A5	60447649
RAB3IP	69756663	MSRB3	65488004
SHROOM3	76749090	DCST2	155032768
CNOT2	70319364	SRGAP1	63983947
RASSF6	73593451	LEMD3	65245669
BTC	74794262	ZBTB7B	155010258
DPY19L2	63668057	MRPL1	77949797
G3BP2	75724276	PTPN1	50561363
TBC1D15	71873003	ANTXR2	80121277
SIN3A	75451423	CSPG4	75693233
BCAS4	50795173	PHACTR3	59743107
IKZF3	39864120	PNMT	39669629
DDX5	64499995	RSAD1	50479223
CWC25	38825166	SLC35B1	49706334
PRKCA	66641466	RGS9	65225002
ACACA	37111531	PRKCA	66641355
CDK12	39463117	PLEKHM1P1	64829249
HELZ	67128651	TAF15	35817716
BPTF	67966656	PLXDC1	39087702
CDK12	39471763	FAM20A	68555743
STARD3	39637231	FAM20A	68551951
UBE2Z	48913021	MRPL45	38306533
PSMD12	67366412	TLK2	62481121
TUBD1	59890831	MYO18A	29074914
TUBD1	59890831	TIAF1	29074914
ARSG	68356804	CDK12	39511529
CWC25	38825166	PRKAR1A	68515394
SDF2	28655287	MSI2	57257098
SUPT6H	28688218	PRKCA	66496201
TEX2	64171100	ACSF2	50460677
SAMD14	50124917	DDX42	63815563
STARD3	39662344	STXBP4	55072900
DBF4B	44750677	LRRC37A11P	39052865
FBXL20	39401361	PITPNC1	67692572
SPO11	57335907	GSTA1	52792987
CSE1L	49046423	LETM2	38387950
SARNP	55789075	BLOC1S1	55719091
RBM38	57393333	DNAJC5B	66056466
TTPA	63085818	SNX11	48112031
RFFL	35089105	NLK	28168448
SKAP1	48396680	NR1D1	40100266
ARHGEF3	56801703	LTF	46459819
THAP12	76380748	ANO1	70170887
UVRAG	75983513	GDPD4	77287420
NFIB	14313482	HEATR5B	36981794
MYB	135200415	NFIB	14307520
NFIB	14313482	STRN	36925208
EHD4	41919210	FSIP1	39618245
HEATR5B	36988646	MYB	135201639
PCM1	17986087	NAT1	18170679
PCM1	17986087	SLC6A2	18170679
PPP1R12A	79845302	MGAT4C	86049723
PGM2L1	74398051	UVRAG	75983387
IGF1R	98708107	WDR93	89701707
ENPP1	131886724	SEC63	107924932
CDC27	47189146	ST7L	112600848
CNN3	94926838	ALG14	95027260
COL1A1	50197732	HSP90AB1	44250021
UVRAG	75912039	INTS4	77907810
TANC2	63009626	CHD6	41457428
LAMA5	62362400	MYRFL	69879028
WNT11	76206325	TSPAN8	71157787
ARHGAP42	100687832	PGR	101062752
ADNP	50930826	GHRH	37256908
BCAS3	61034790	NFS1	35674617
ZFP91	58584884	NOX4	89355043
DTX4	59192250	CCDC102B	69054030
ADNP	50902017	SYCP2	59893593
ZFC3H1	71619315	CDH4	61852754
ERAL1	28855317	DIDO1	62882414
KIZ	21132159	ABHD13	108229199
INTS4	77955942	PTPRT	42885932
FAM160B1	114846367	FANK1	125973373
KDM5A	318106	ANO2	5599629
IP6K2	48717157	PRKAR2A	48765349
SRF	43174113	F5	169514459
CHD4	6581044	DTX1	113077424
PIK3C2G	18399847	PPFIBP1	27673767
ZBTB7A	4065430	APBA3	3760301
HRAS	532631	SCT	626530
DIS3L2	232300119	SPHKAP	228132085
NEBL	21020117	TMEM26	61416123
OBSCN	228215098	IGSF21	18227898
MIPEP	23879268	C1QTNF9B	23897006
ADAMTS2	179343767	ZNF354C	179062015
LMO3	16600655	EPS8	15682972
TAOK1	29498521	ACER3	76976289
SOCS7	38377842	FLOT2	28889026
FBXL20	39301001	GDPD5	75456816
STARD3	39653750	UVRAG	75888829
DDX52	37620873	PSMD3	39989739
RARA	40331396	NARS2	78571444
ARRB1	75351588	UVRAG	76004005
ACER3	76861079	THRSP	78067659
NARS2	78528842	PLXDC1	39139832
UVRAG	75912039	LRTOMT	72088297
GNA13	65053502	PLEKHM1P1	64829249
RSF1	77820528	PHF12	28927063
KDM2A	67231960	MAP3K3	63681766
TANC2	63009626	STRADA	63728413
MILR1	64460932	KCNJ2	70174824
MED13	62065140	MILR1	64457400
RPS6KB1	59912804	TEX2	64214242
TUBD1	59866609	CDK12	39511529
DDX42	63805175	RPS6KB1	59910562
PSMD3	39981190	C11orf80	66759043
MED13	62065140	KCNJ2	70174824
CADPS2	122885999	LMOD2	123661860
TLK2	62481206	KCNJ16	70100658
RHOD	67066847	PFDN4	54214351
SND1	127721400	GRM8	126904683
APPBP2	60451880	HEATR6	60057403
VMP1	59773885	KDM2A	67180079
VMP1	59738947	AP1S2	15831568
CCDC47	63760914	GH1	63918506
CABLES1	23136607	RBBP8	22989221
RBM4	66640123	MTMR4	58496330
TRRAP	98917679	PRKAR2B	107121952
PILRB	100356883	MAGI2	78195063
INTS2	61911940	AXIN2	65558736
TBL1X	9501849	CASK	41853227
NFATC2	51391084	MED24	40054695
UBE2Q1	154558227	HPS1	98427264
HPCAL1	10396920	CPSF3	9467707
VPS53	697418	HS3ST5	114168462
DIXDC1	111937559	GAB2	78280901
TRIP12	229921880	AGFG1	227536901
DDX39B	31530921	ATP6V1G2	31545766
HDAC2	113970857	RSPO3	127148648
GDF11	55743761	BLOC1S1	55719091
PGBD2	248906342	KIRREL3	126473466
CNOT1	58629728	RASSF8	26064498
SBK1	28293300	BCAR4	11821755
CDC42BPB	103056999	UNC79	93467671
CCDC28A	138776278	WASF2	27428933
PIGZ	196968687	MELTF	197006736
C2CD2	41912332	ZBTB21	42002961
KHDC1	73291998	NLK	28122603
NHLRC2	113858680	ATRNL1	115727248
ERC2	56434351	ARHGEF3	56882354
ITSN1	33642713	KIAA1211	56179284
ADAP1	954396	NDUFAF6	95031995
NAALADL2	174864090	SLC25A3	98597856
FBXW7	152346930	MGST2	139740212
BICDL1	120093890	IGKV1D-27	89969155
PTEN	87925557	WNK1	813642
NUBP1	10758027	UMODL1	42088294
BORCS5	12357509	CCDC91	28259364
TXN2	36480575	CABP2	67521982
GULP1	188383889	NUP35	183128287
LRP5	68426187	MOGAT2	75719992
THAP12	76360956	MARK4	45264684
ZNF154	57704853	KIR2DL1	54773333
PPP6R3	68460827	POLD3	74594061
SPINT2	38264998	PAK1	77374365
MARK4	45294452	LYPD5	43799834
INTS4	77901421	PLAUR	43656640
ZNF814	57876916	IRF3	49659833
CCDC106	55649584	CD37	49335714
PLAUR	43670066	AAMDC	77918061
TENM4	78962143	NARS2	78528936
ARFGAP1	63272920	SPAG4	35619195
ZNF180	44497284	TOMM40	44903030
ZNF671	57727391	PRRG2	49588497
EIF2AK2	37122506	CEBPZ	37201903
PDE7A	65841371	TRIM55	66149645
IPO8	30656684	CDH13	83180870
ARHGEF19	16206948	ANO7L1	16216061
MPLKIP	40134229	TRA2A	23516528
DUS1L	82058781	RPL13A	49491040
EYA3	27988535	POP4	29613871
WDR45B	82643949	RAB40B	82664556
SMG1	18832943	MYH11	15704126
NETO2	47122657	CHD9	53121300
ZNF462	106863355	DNAJC1	21806099
MKL2	14240484	SNX29	12027320
XPR1	180632270	KIAA1614	180938555
KIAA0319L	35470863	YTHDF2	28768929
SCNN1G	23197427	COL27A1	114162715
TCF12	56921098	TEX9	56365579
CNTLN	17143376	COQ8B	40714635
SENP6	75602576	SLC35A1	87500508
CSNK1D	82248875	SECTM1	82327292
ELL	18521921	SMIM7	16647261
MDH1	63594586	COMMD1	62000701
MSH2	47410372	SLC3A1	44312586
PSD3	19013563	PAGE4	49830399
DOCK1	126990603	PLPP4	120503818
MYLK	123793677	CCDC14	123897613
LSM14A	34215661	FXYD3	35119168
INSIG1	155302846	DPP6	154566842
FGF13	138857512	NLRP3	247448405
NAA25	112081060	TBX5	114356106
POGZ	151423397	GBA	155241180
NFIC	3425177	WDR18	989762
RWDD3	95239909	CCDC18	93246105
MYH9	36387807	PLA2G6	38169471
BCAT1	24948927	ITPR2	26340328
PDE7A	65724255	COPS5	67045960
SMG6	2172658	NXN	801131
URB1	32363156	TMEM50B	33432802
TRAPPC9	139885879	TSTA3	143614915
CELF1	47565274	TYRL	49405314
ATP2B2	10534039	CIDECP	10023747
PTBP2	96806958	CASQ1	160195012
MAGI3	113391349	RAP1A	111703336
PRLR	35230268	KDM3B	138372674
TIAL1	119596434	CUZD1	122846220
DCK	70998182	UGT2B25P	69401804
MOB1B	70998182	UGT2B25P	69401804
UQCC1	35366557	KIAA1755	38228240
CHRM3	239632286	ERICH6	150660155
ABI2	203417081	FAM117B	202695881
ZNF236	76947652	RFX3	3228889
GOLGA4	37355187	STAC	36443364
ITSN2	24270671	HADHA	26215175
FAM3C	121396162	CADPS2	122325581
MAP7	136550342	ECHDC1	127290277
SHANK2	70659828	MYEOV	69341510
RNF217	124963426	PRDM1	106104825
PRDM1	106106499	SLC22A16	110457017
SLC35B1	49706965	IGFBP4	40452985
NPEPPS	47545993	FAM117A	49732720
PREP	105323665	DCBLD1	117503767
TTC6	37739155	FAM131C	16062534
SSH2	29630780	SLC35B1	49701510
RARA	40318448	CDK12	39490557
WIPF2	40265146	CDK12	39544249
ACOT7	6393257	TTC34	2645563
MAN1A1	119290683	ARHGAP18	129618852
MAN1A1	119306896	LCOR	96907265
MED23	131624865	BEND3	107099296
SLC35B1	49702858	CORO6	29621484
ARFGEF3	138317319	TAAR6	132570322
MYO1D	32653843	SSH2	29848929
ZNF587	57850071	ZSCAN4	57676041
SNX27	151639119	ADAR	154602626
MYO1D	32653843	FCMR	206905147
DCAF13	103421082	CASC8	127290060
PVT1	127939676	RGS22	100008569
LRP12	104588819	VPS13B	99013760
GSK3B	119905755	LSAMP	116444955
ANKHD1	140449305	TIAM2	155244011
CLSTN2	140566210	PCOLCE2	142821045
PLS1	142596509	CLDN18	138023658
RPS6KB2	67428623	VSIR	71755466
ANK3	60134271	CDK1	60780141
COL25A1	108841695	MCUB	109648484
GK5	142213526	MBNL1	152414941
TACC2	121989488	MICU1	72375872
GAB2	78280601	THRSP	78067659
GRK2	67266812	POLD4	67353077
ATR	142578646	DBR1	138173626
CRLS1	6034555	CES5A	55869744
ARHGAP10	147857654	SPATA5	123313888
INTS4	77883832	GAB2	78227051
ABCC2	99792359	TSPAN14	80504728
UBE3C	157163863	DNAJB6	157363161
VGLL4	11702971	FXR1	180933334
PPP2R3A	135965849	PCCB	136255856
SMG1	18925950	RPS15A	18789118
IRF3	49663649	IGHJ4	105864257
CDK13	40063100	CLDN12	90405519
ATP2A3	3929328	FGF3	69810700
ARHGAP44	12789891	DNAH2	7801578
RANGRF	8289414	LRP5	68409914
SYCP2	59891990	ZMYND8	47298947
LRP5	68416527	C11orf80	66759043
PHB	49413177	LSM1	38172033
MLLT3	20456704	SLC28A3	84313454
FGD3	93022389	NOL8	92324209
PABPC1	100704297	CNGB3	86611671
CBX3	26201826	GARS	30626234
THRB	24143501	LMCD1	8532737
KCNN3	154822089	DCST2	155026715
CAB39L	49344179	EXOSC8	37002488
SLC37A1	42554142	NT5C3A	33017601
DYRK1A	37420384	BRWD1	39202545
PAK4	39125919	CYP2A6	40848763
BRWD1	39212666	DYRK1A	37472684
DCLK1	35871224	RCBTB1	49534262
RAPGEF5	22125604	NPY	24289499
NOL7	13617801	ERVFRD-1	11105630
HIVEP1	12008875	OFCC1	10159499
SEC16A	136468415	LHX3	136200753
PSMD3	39986712	EPOP	38673251
CACNA2D3	54764351	FOXP1	71001059
FAM19A4	68932240	CACNA2D3	54752599
PRR11	59169880	IKZF3	39765148
GRB7	39744207	ITGB3	47274419
RIMKLB	8714041	CLEC4D	8515236
OFCC1	9768931	SSR1	7310029
MTHFD1L	150887981	RGS17	153044043
EZR	158785309	RB1CC1	52624787
MARCH2	8438668	TNNT3	1928749
RLF	40161636	SFPQ	35191529
PTPRK	128184432	SPARCL1	87499585
TOP3A	18282698	EVI2A	31319023
ITPR1	4779645	EGOT	4750010
CEP83	94459557	LIN7A	80811683
BCAS3	61015901	HEATR6	60050977
ZMAT4	40808509	SULF1	69638735
WBP11	14793731	MGP	14885850
TYK2	10378214	CDC37	10393441
TMEM87B	112055756	MERTK	111994251
SCARB2	76195707	STAU2	73582830
LRP5	68348243	ALG1L8P	67785273
RALGPS1	126965951	TYRP1	12693912
CD44	35190065	CASC11	127733959
KIAA1755	38223538	HS6ST2	132629093
VAMP7	155900587	TGFB2	218405169
SPHK2	48620553	CGB7	49055008
LPAR3	84865385	ST6GALNAC3	76627452
RALGPS2	178785607	RASAL2	178283564
HOOK3	42943445	IKBKB	42305187
DDX52	37633288	ARL17B	46339774
PPP1R1B	39636004	PIPOX	29052920
RARA	40331396	POLDIP2	28354585
USP42	6150506	GLCCI1	8003908
TAOK3	118372648	FAM60A	31298224
ELP2	36154999	MAPRE2	35101946
STK40	36341099	MDM4	204556648
RPS15A	18784738	ARL6IP1	18798834
SPSB3	1781358	MEIOB	1862116
TMTC4	100625535	FGF14	101875296
XXYLT1	195156449	ACAP2	195392147
TFB2M	246556573	SMYD3	246335474
KDM2A	67181892	FBXO3	33770830
SRRD	26486063	MST1	49684656
RARA	40318448	PCTP	55771106
TMEM135	87091395	AAMDC	77842479
NADSYN1	71478469	TRIM9	51025360
ERBB3	56102834	CPB1	148841830
CCDC117	28788981	CPB1	148854465
ARHGEF9	63754315	CISD2	102885216
HARS	140690855	CLINT1	157794972
RAD50	132559367	TCOF1	150387902
CTTN	70398614	PSME2	24143671
ACER3	76861079	NRL	24084745
GRHL2	101558812	PAGE3	55263359
RPS4X	72275053	CPB1	148844677
KIF13B	29122591	TENM4	78676387
UVRAG	76016980	ZMAT4	40532238
MPP5	67312710	RAD51B	68729808
RAP1B	68624873	GLIPR1L1	75343693
BMPR1B	94996134	MCC	113071234
BRCA2	32371100	RXFP2	31758258
ATP13A3	194425342	LRRC15	194363412
ZNF460	57284677	ELSPBP1	48014171
ZNF83	52635066	PCDH15	54664290
SCAF1	49657889	MAP4K1	38587817
TJP2	69230232	TMEM38B	105773865
ASTN2	117039819	LRRC37A5P	111603113
HSDL2	112380180	FRMD3	83389708
BBOF1	74019534	RGS6	72454528
LAMTOR1	72098289	NSD3	38305445
FNTA	43077364	ZMAT4	40825680
HOOK3	42897188	TM2D2	38993660
TRPS1	115668545	PVT1	128096518
C19orf25	1478774	MED1	39447904
MED1	39451038	TMPRSS9	2398795
ESRP2	68231178	SLC7A6	68287746
GPR137C	52553591	FERMT2	52864853
L2HGDH	50294115	LMBRD1	69676541
SPECC1	20156236	TMEM11	21198840
TRPS1	115587001	TBC1D9B	179894614
SMG1	18858170	ANO3	26647709
FBXL20	39401361	SIRT6	4175937
MAPK1IP1L	55051803	ARF6	49893256
FBXL20	39402173	CEP112	66030023
ZNF333	14695661	CYP4F22	15529709
ATP1A1	116384124	NOTCH2	119922778
CMTM8	32239119	NR1D2	23954537
TLN2	62390685	FGF7	49483151
IQGAP1	90390873	AGBL1	86142004
ZNF18	11984113	TASP1	13417521
NF2	29639212	GRAP2	39955819
OSTM1	108074250	SNX3	108223045
CAST	96695907	FAM172A	93964523
IPPK	92634386	ASPN	92474927
LURAP1L	12776027	TYRP1	12693912
MAML3	140152860	CLGN	140399040
KPNA4	160521779	TRIM59	160439186
WDR70	37605238	ADAMTS12	33751548
CA10	51930990	TTC25	41945136
SPECC1L	24276803	BCRP1	24260901
UBAP2	34048825	FAM171A1	15284105
ANK3	60134271	CCDC6	59852702
SRCIN1	38574876	PCYT2	81909602
ACOT7	6393257	NSMCE2	125366768
SAMD12	118580715	FDCSP	70231195
DENND1A	123757703	LRRC69	91218890
TSPAN10	81637268	PCYT2	81902894
ABCA6	69106123	LIG3	34996064
DENND1A	123757703	SLC26A7	91218890
POLR2D	127847063	TFCP2L1	121219485
DAB2IP	121678781	HTN3	70028443
COX18	73061813	TBCD	82903405
WDR70	37479987	PGAP3	39674679
TANC2	63238077	GOSR1	30519939
NIPBL	37010225	ANKRD17	73177533
METRNL	83085323	PPP1R1B	39629170
ENDOV	80429831	IKZF3	39766493
GRK3	25644665	SF3A1	30353072
RPGRIP1L	53686433	KLHL22	20489212
RAB28	13460699	MGME1	17969801
TRIO	14482773	LRFN5	41898917
ALG8	78103980	NARS2	78493195
LRRC1	53795415	MLIP	54121447
THAP12	76360956	FCHSD2	73083740
GSTA4	52982574	NADSYN1	71497483
COX6C	99887490	ZFPM2	104895407
SCAF8	154733930	GINM1	149572285
KDM2A	67181892	FAM83B	54870187
LRP12	104588819	KCNB2	72567642
CTPS2	16698238	RBBP7	16853844
FAAH2	57292580	SSPN	26287483
ADCY9	4113750	SRL	4195786
CUX1	101816093	MARCH10	62760006
UBL3	29772112	CRISPLD2	84866897
UAP1	162590511	LMX1A	165249640
PDGFA	510809	NT5C3A	33024108
HS2ST1	86915160	PRDX1	45519054
SDF2	28661726	RPTOR	80625691
KLHL26	18664443	KXD1	18568402
CREB5	28507737	USP42	6156754
PRKCA	66496283	ST6GALNAC2	76578816
NBPF26	120763709	MACF1	39309570
MTOR	11199258	CDC42	22078429
UVRAG	75861780	MYEOV	69366743
STX5	62825036	BSCL2	62694711
ARRB1	75281075	MYEOV	69367039
ANO1	70078714	EMSY	76549952
THSD4	71154932	THAP10	70882908
RARA	40318448	PRR11	59169748
DCAF7	63550815	RGS9	65119152
DCAF6	167937008	MPZL1	167765583
NOS1AP	162333125	MROH9	171014117
UCK2	165827932	SNX27	151638888
RTN4	54982515	DTNB	25388361
APH1A	150268698	RGS4	163069252
ZNF91	23373738	RNF38	36424679
PPP3R1	68252125	TTC27	32782626
PLCD4	218628141	IGLV3-4	22858185
P4HA1	73096766	C10orf11	76557209
PACS1	66193573	RHOD	67065896
ILF3	10654487	C3	6697794
TFEB	41735350	LASP1	38878086
CASC3	40141607	MED24	40053635
MAP3K2	127387452	SUPT3H	44829857
BTBD9	38577600	ATAD1	87814612
MED20	41916785	PGC	41744808
TESMIN	68747208	KMT5B	68190152
KIAA0368	111423199	ZNF484	92875059
SS18	26087501	SUPT3H	44809501
PBX1	164563311	ILDR2	166958101
RGL3	11399855	ECSIT	11506428
MEGF8	42337206	PRR19	42309579
CHODL	17917400	MIR548XHG	18612293
PHLPP1	62972708	CBLN2	72620590
DCAF6	167937008	SLC19A2	169470186
TNRC18	5370375	RNF216	5652510
LARGE1	33564848	SNW1	77723277
NPC2	74493193	RAD51B	68411424
RAD51B	68411527	TMPRSS4	118111741
CRYBG3	97864647	ARL6	97784955
JUP	41767529	RFX5	151342780
ERBB4	212538449	SLC25A10	81714953
PDCD6IP	33826580	SRSF1	58005041
HIST1H2BH	26252143	HIST1H2AC	26124200
TET2	105243778	LANCL1	210476412
FNTB	64987097	PEBP4	22727220
WBP4	41061675	FANK1	125980161
PEBP4	22724843	UNC5D	35549292
PBX1	164563311	COPG2	130508659
CPD	30420983	AATF	37019005
TUFT1	151540426	PRKCA	66786867
ZBED6	203831771	TMCC2	205268950
ZC3H11A	203831771	TMCC2	205268950
POGK	166841088	FMOD	203342494
RAB3GAP2	220210388	CNIH4	224375795
CDC42SE1	151059479	TNKS	9761516
VMP1	59773885	RNFT1	59954146
ATRN	3576997	RNF24	3935073
MKS1	58210659	SPAG9	51031722
TNRC6C	78083166	PLCB4	9453347
ACBD6	180413366	CHIT1	203240658
GON4L	155821474	PIPOX	29044859
DYNLL2	58083683	SEPT4	58526313
PLCG1	41137858	BPIFB1	33286033
RABGAP1L	174637488	ACBD6	180397605
KDM5B	202773118	RABGAP1L	174370979
C20orf194	3374048	TDRD10	154542024
ACBD6	180397516	IVNS1ABP	185305643
CPD	30421891	RABIF	202879588
NBPF12	146939012	USP32	60271481
VMP1	59731522	RNF24	3964024
BCAS3	61084564	CA4	60170551
PLEKHM1P1	64785222	UTP18	51280005
TANC2	63267873	RNF2	185087552
ERBIN	65994864	ZBTB10	80499494
BCAS3	60990235	DISP1	222942807
MPZL1	167722242	PDE4DIP	148937747
PRKCA	66306127	CRYBA1	29249142
RPS6KB1	59945518	MAP3K3	63646034
BRCA2	32380145	N4BP2L1	32420576
HECTD2	91410576	GLRX3	130180113
GLRX3	130175089	C10orf11	76557209
AKIRIN2	87701450	ANKRD55	56183634
TMED5	93180054	HFM1	91353152
PKP3	397662	C11orf98	62664973
OSBP2	30893733	EFCAB6	43765393
POLR2A	7484857	ALOX12	6999257
FBXL20	39297127	MSL1	40134279
STARD3	39653750	NFIX	13025021
FBXL20	39297127	SYNRG	37554059
RPL23	38849657	TCAP	39665895
NFIX	13095729	HNF1B	37710663
NIFK	121736746	BTBD2	1997463
CASC3	40141607	ZNF254	24126254
PPP6R2	50406875	EMID1	29231020
BTBD2	1986896	ISG20L2	156727268
ERBB2	39723660	PSMB3	38764119
MARK2	63839560	GLYATL2	58844524
PPFIA1	70272436	MARK2	63895159
RNF121	71960891	VPS37C	61134207
SHANK3	50684651	BAG4	38192688
NDUFAF6	94895927	LSM1	38172033
INCENP	62152551	ANKFN1	56510473
GSE1	85634132	HSD17B2	82068170
H2AFY2	70091954	SRGN	69097084
SPAG5	28598510	BLMH	30249168
RCC2	17429106	PADI4	17354533
FLOT2	28888945	PEX12	35577591
DDX42	63806654	BRIP1	61808757
MAST4	67153580	NLN	65822781
ADNP	50928651	DPM1	50945923
RABEP1	5282520	ASPA	3494350
PITPNC1	67578257	BPTF	67918714
USP36	78812860	OFCC1	9705442
SMG6	2303633	WDR20	102194938
SENP2	185586514	MAP3K13	185472975
SLC38A11	164908640	RABGAP1L	174957457
STAG2	123960866	XIAP	123900493
CYBRD1	171522738	SLC38A11	164915973
NSRP1	30118173	ANKRD13B	29607742
USP21	161164250	NECTIN4	161072885
KANSL3	96608508	UFC1	161153926
PEX1	92499704	NBEA	35040933
NHSL1	138496219	SPATA13	24222819
AP2A1	49767200	DHDH	48939449
HAUS6	19070219	PLIN2	19108747
MTCH2	47638699	FNBP4	47720086
EXOSC1	97437191	SORCS1	106574181
KAT6A	42048378	ANK1	41758137
KCNMA1	77110173	MSMB	46040091
ADCY5	123447412	HACD2	123502681
MCM9	118934891	FAM184A	118960184
FNIP1	131796830	MEIKIN	131807258
TYW1	67055887	TPST1	66286511
TRAPPC9	140397620	SLC45A4	141219829
GNE	36276894	ERP27	14921048
VPS37B	122895952	VPS33A	122242508
LANCL2	55401320	TFDP2	141963963
TFDP2	142093061	LANCL2	55398423
CELSR1	46372883	MAFF	38213823
DIXDC1	111929910	C11orf1	111883771
FBXO32	123506392	ANXA13	123712753
PUM1	31059204	SDC3	30878740
TNPO2	12722477	RTBDN	12829997
MANF	51386335	SETD2	47067118
RPS3	75402446	TSKU	76795609
PPFIA1	70348420	HSD3B2	119415331
KLHL18	47283094	TEX264	51684413
ARRB1	75351588	GAB2	78280901
RNF121	71929124	ESRRG	216939673
ARHGEF17	73311830	COA4	73873394
MRPL21	68897927	FAM168A	73411536
UVRAG	76016980	SHANK2	71075275
ESR1	151880771	ASPH	61503509
ASPH	61517528	RSF1	77702495
MYB	135203324	UMAD1	7676102
MED10	6377166	KIF21A	39358373
ATP11A	112690455	MCF2L	113074444
CASC4	44289356	CTDSPL2	44458991
CSPP1	67137603	VRK1	96833467
MRPL13	120413991	RNF130	180040647
OS9	57719182	MUCL1	54856770
ARHGEF12	120475507	C14orf2	103915189
IL4I1	49927694	KCNQ2	63445364
NUP62	49927694	KCNQ2	63445364
OSBPL5	3126473	RHOG	3828206
STAU1	49174195	GPHB5	63313116
SIX1	60648630	CYB5R2	7668561
OSBPL2	62285908	ADCK1	77819097
LRR1	49608121	MTHFD1	64415358
RPL7L1	42886470	KLC4	43043058
TRPS1	115668545	ZNRF2	30355728
URI1	29971227	IFNL1	39296805
E2F3	20403832	AKIRIN2	87681763
NXN	979319	MIR3945HG	184855573
CDC5L	44426724	E2F3-IT1	20439957
ZNF610	52354379	UQCRFS1	29208158
CTCF	67571264	NUTF2	67865102
SLC37A1	42567058	PCNT	46411189
SETD2	47113876	ULK4	41463253
FYCO1	45995722	RBMS3-AS3	29264757
SIM2	36731151	MIR99AHG	16071114
SMARCE1	40642455	HELZ	67087081
BCAS3	60747279	KRTAP4-16	41102201
SEC24D	118797683	CFI	109766824
PITPNC1	67378202	ANXA10	168162528
ABCA5	69327052	BCAS3	60709219
PITPNC1	67675542	B4GALNT2	49141247
ZNF732	295438	DAB1	57145429
SPTBN2	66686398	FGF19	69699576
TCF12	57263274	TMEM255B	113766115
ADAMTS17	100048857	LRRC28	99361336
LRRK1	100989398	ADAMTS17	100051731
MAST2	45882395	C6orf52	10683232
CDH1	68738411	NADK2	36201161
NADK2	36207170	CDH1	68801670
NHLRC2	113858680	ENKUR	25061369
GNA14	77434368	TRMO	97904992
ZMPSTE24	40272035	YTHDF2	28768929
CATSPERB	91639096	SPTB	64774527
CDH11	64971579	PRC1	90969623
PLA2G6	38143105	EEF1D	143580206
RHPN2	33021571	BLVRB	40451492
ANKRD12	9221999	MTHFD2L	74225302
ELMOD3	85362260	TCF7L1	85309029
PCMTD1	51898930	ST18	52246664
UBL3	29849512	MTIF3	27445156
RNF121	71960891	CYSLTR2	48706817
FBXO22	75917394	SNX33	75656962
PRRC2C	171485735	FASLG	172665622
LRP6	12244262	GPR19	12662470
CENPO	24799844	UBXN2A	23999672
NFX1	33319127	DNAJA1	33038685
SH3BGR	39499915	IGSF5	39792008
RPAIN	5422829	FHIT	59922414
CDH24	23054261	HOMEZ	23272828
TET1	68601034	ASCC1	72161674
NINL	25510674	TGM2	38130369
CAPRIN2	30751071	ST8SIA1	22070625
ZNF789	99473056	CYP3A43	99836453
KAT6A	42048378	ADAM5	39401333
NSD3	38295795	RAB11FIP1	37877550
RAB11FIP1	37861882	GFI1B	132953378
ESR1	151842787	GNAS	58895612
PROSC	37766355	DDHD2	38246233
LRRC28	99361511	EIF4EBP1	38057081
ADAM10	58665097	FIZ1	55597901
USP33	77759643	TARS	33445324
AGAP1	235883449	RINT1	105563733
XRCC6	41622086	GPX5	28529451
SNAP47	227735499	PRSS38	227845470
TMEM14B	10755232	BAG6	31651776
UBE3C	157231327	DNAJB6	157358547
PPP1R9A	95268707	SUCO	172608747
UTRN	144700243	AXIN1	314683
HIST1H2AC	26124749	HIST1H4E	26204612
CST9	23603621	MIR4300HG	82356628
